,RunId,iteration,Step,width,height,density,health_percentage,Fine,On Fire,Burned Out,arvores_recuperaveis,arvores_irrecuperaveis
967,967,96,3,100,100,0.65,0.7000000000000001,6369,3,121,5263.636363636363,-194.40677966101697
968,968,96,3,100,100,0.65,0.8,6390,1,80,7987.5,-196.29057187017
969,969,96,1,100,100,0.65,0.9,6476,4,62,10445.161290322581,-197.15509330070358
970,970,97,32,100,100,0.65,0.0,3,1,6485,0.04626060138781804,99.86128236744759
971,971,97,37,100,100,0.65,0.1,671,6,5838,11.493662213086674,69.07359041327393
972,972,97,42,100,100,0.65,0.2,1362,1,5206,26.162120630042256,37.78928136419001
973,973,97,48,100,100,0.65,0.30000000000000004,2341,3,4166,56.19299087854057,-7.92992162286768
974,974,97,57,100,100,0.65,0.4,4258,3,2247,189.4971072541166,-96.37202152190622
975,975,97,4,100,100,0.65,0.5,6396,1,157,4073.8853503184714,-192.8124523119182
976,976,97,7,100,100,0.65,0.6000000000000001,6391,2,149,4289.261744966443,-193.1651376146789
977,977,97,1,100,100,0.65,0.7000000000000001,6440,14,78,8256.410256410258,-196.40994169990796
978,978,97,1,100,100,0.65,0.8,6410,4,65,9861.538461538461,-196.988416988417
979,979,97,1,100,100,0.65,0.9,6467,1,75,8622.666666666668,-196.56068480586976
980,980,98,33,100,100,0.65,0.0,6,1,6481,0.09257830581700355,99.72252196701095
981,981,98,37,100,100,0.65,0.1,614,2,5901,10.405016098966277,71.72678434382195
982,982,98,46,100,100,0.65,0.2,1343,1,5133,26.16403662575492,37.785670166769606
983,983,98,60,100,100,0.65,0.30000000000000004,2287,16,4206,54.37470280551593,-5.667642076081934
984,984,98,44,100,100,0.65,0.4,4961,1,1462,339.32968536251707,-131.7141522652966
985,985,98,9,100,100,0.65,0.5,6229,3,220,2831.363636363636,-189.76585517134438
986,986,98,6,100,100,0.65,0.6000000000000001,6399,1,132,4847.727272727273,-193.93661001378044
987,987,98,2,100,100,0.65,0.7000000000000001,6392,2,95,6728.421052631579,-195.60659781100662
988,988,98,2,100,100,0.65,0.8,6504,1,83,7836.144578313252,-196.21982693183543
989,989,98,1,100,100,0.65,0.9,6490,1,71,9140.845070422536,-196.75354366712392
990,990,99,37,100,100,0.65,0.0,6,1,6456,0.09293680297397769,99.72144846796658
991,991,99,46,100,100,0.65,0.1,688,1,5776,11.911357340720222,68.06930693069307
992,992,99,41,100,100,0.65,0.2,1303,17,5192,25.096302003081668,39.815242494226325
993,993,99,60,100,100,0.65,0.30000000000000004,2352,13,4043,58.174622804847886,-10.336200156372167
994,994,99,30,100,100,0.65,0.4,6091,1,446,1365.695067264574,-179.53189536484626
995,995,99,12,100,100,0.65,0.5,6287,1,249,2524.8995983935743,-188.57099143206855
996,996,99,6,100,100,0.65,0.6000000000000001,6354,1,153,4152.941176470588,-192.94605809128632
997,997,99,7,100,100,0.65,0.7000000000000001,6350,1,115,5521.739130434783,-194.66357308584688
998,998,99,2,100,100,0.65,0.8,6490,2,92,7054.347826086956,-195.80674567000912
999,999,99,2,100,100,0.65,0.9,6360,2,82,7756.09756097561,-196.18131015212668
1000,1000,100,33,100,100,0.65,0.0,5,1,6492,0.07701786814540973,99.76912421117439
1001,1001,100,37,100,100,0.65,0.1,668,2,5819,11.47963567623303,69.10744566055187
1002,1002,100,45,100,100,0.65,0.2,1346,4,5186,25.954492865406863,38.18126148193509
1003,1003,100,60,100,100,0.65,0.30000000000000004,2655,21,3772,70.38706256627783,-23.93029407188424
1004,1004,100,45,100,100,0.65,0.4,5775,2,736,784.6467391304348,-166.0881585009983
1005,1005,100,9,100,100,0.65,0.5,6304,1,251,2511.5537848605577,-188.51258581235697
1006,1006,100,11,100,100,0.65,0.6000000000000001,6312,3,143,4413.986013986014,-193.35398915569326
1007,1007,100,3,100,100,0.65,0.7000000000000001,6437,1,95,6775.78947368421,-195.63686466625842
1008,1008,100,2,100,100,0.65,0.8,6421,3,79,8127.848101265823,-196.35384615384615
1009,1009,100,0,100,100,0.65,0.9,6404,63,0,100.0,-200.0
1010,1010,101,32,100,100,0.65,0.0,3,2,6484,0.04626773596545342,99.86126098350547
1011,1011,101,38,100,100,0.65,0.1,677,9,5765,11.743278404163053,68.47252406085067
1012,1012,101,46,100,100,0.65,0.2,1396,4,5199,26.851317561069436,36.49734647460197
1013,1013,101,60,100,100,0.65,0.30000000000000004,2174,12,4359,49.87382427162193,0.16837593754783406
1014,1014,101,45,100,100,0.65,0.4,5279,4,1247,423.3360064153969,-142.67545203800185
1015,1015,101,10,100,100,0.65,0.5,6293,3,258,2439.1472868217056,-188.18500992214928
1016,1016,101,4,100,100,0.65,0.6000000000000001,6291,1,136,4625.735294117647,-193.6517815466003
1017,1017,101,3,100,100,0.65,0.7000000000000001,6377,2,90,7085.555555555556,-195.82495747641875
1018,1018,101,3,100,100,0.65,0.8,6424,1,77,8342.857142857143,-196.44670050761422
1019,1019,101,2,100,100,0.65,0.9,6389,1,74,8633.783783783783,-196.56506266439735
1020,1020,102,33,100,100,0.65,0.0,8,8,6580,0.12158054711246201,99.63570127504553
1021,1021,102,40,100,100,0.65,0.1,657,1,5909,11.118632594347606,69.98172403289674
1022,1022,102,55,100,100,0.65,0.2,1418,3,5050,28.079207920792083,34.23005565862709
1023,1023,102,60,100,100,0.65,0.30000000000000004,2330,2,4180,55.74162679425837,-7.373271889400922
1024,1024,102,47,100,100,0.65,0.4,5683,1,904,628.6504424778761,-158.82799453468954
1025,1025,102,13,100,100,0.65,0.5,6167,1,332,1857.5301204819275,-184.6745653177412
1026,1026,102,4,100,100,0.65,0.6000000000000001,6381,1,115,5548.695652173913,-194.689039408867
1027,1027,102,4,100,100,0.65,0.7000000000000001,6437,1,103,6249.514563106796,-195.27522935779817
1028,1028,102,2,100,100,0.65,0.8,6420,1,86,7465.116279069767,-196.03442975714725
1029,1029,102,1,100,100,0.65,0.9,6516,4,67,9725.373134328358,-196.9466808445997
1030,1030,103,32,100,100,0.65,0.0,2,6,6526,0.030646644192460923,99.90808823529412
1031,1031,103,38,100,100,0.65,0.1,717,2,5780,12.40484429065744,66.89241188240726
1032,1032,103,45,100,100,0.65,0.2,1361,2,5069,26.84947721444072,36.50077760497667
1033,1033,103,60,100,100,0.65,0.30000000000000004,2427,13,4018,60.40318566450971,-12.971295577967418
1034,1034,103,60,100,100,0.65,0.4,4516,9,2006,225.1246261216351,-107.72769089236431
1035,1035,103,8,100,100,0.65,0.5,6193,2,275,2252.0,-187.24489795918367
1036,1036,103,11,100,100,0.65,0.6000000000000001,6381,1,164,3890.853658536585,-192.48281130634072
1037,1037,103,3,100,100,0.65,0.7000000000000001,6379,4,117,5452.136752136752,-194.5966748768473
1038,1038,103,1,100,100,0.65,0.8,6422,5,62,10358.064516129032,-197.1314003701419
1039,1039,103,2,100,100,0.65,0.9,6471,1,72,8987.5,-196.69876203576342
1040,1040,104,36,100,100,0.65,0.0,4,2,6462,0.06190034045187248,99.81441385709867
1041,1041,104,38,100,100,0.65,0.1,705,11,5740,12.282229965156795,67.18386346004654
1042,1042,104,42,100,100,0.65,0.2,1366,4,5202,26.259131103421762,37.606577344701584
1043,1043,104,60,100,100,0.65,0.30000000000000004,2247,2,4251,52.858151023288634,-3.739612188365651
1044,1044,104,21,100,100,0.65,0.4,5988,1,549,1090.7103825136612,-174.8049564020193
1045,1045,104,12,100,100,0.65,0.5,6278,2,228,2753.5087719298244,-189.48662772825085
1046,1046,104,6,100,100,0.65,0.6000000000000001,6257,1,173,3616.763005780347,-191.9284603421462
1047,1047,104,3,100,100,0.65,0.7000000000000001,6460,1,104,6211.538461538461,-195.24680073126143
1048,1048,104,2,100,100,0.65,0.8,6439,1,75,8585.333333333334,-196.54590113601472
1049,1049,104,1,100,100,0.65,0.9,6443,5,75,8590.666666666666,-196.5480208652961
1050,1050,105,32,100,100,0.65,0.0,3,6,6512,0.04606879606879607,99.86185725249425
1051,1051,105,37,100,100,0.65,0.1,690,1,5851,11.792855922064604,68.35346277327625
1052,1052,105,42,100,100,0.65,0.2,1333,3,5181,25.728623817795793,38.60914952410193
1053,1053,105,60,100,100,0.65,0.30000000000000004,2215,2,4265,51.93434935521688,-2.5462962962962963
1054,1054,105,17,100,100,0.65,0.4,6050,3,541,1118.2994454713494,-175.3755120619026
1055,1055,105,10,100,100,0.65,0.5,6250,2,197,3172.5888324873094,-190.8329455560726
1056,1056,105,12,100,100,0.65,0.6000000000000001,6169,1,200,3084.5,-190.5793688177108
1057,1057,105,3,100,100,0.65,0.7000000000000001,6509,1,99,6574.747474747475,-195.50544794188863
1058,1058,105,2,100,100,0.65,0.8,6444,1,81,7955.555555555556,-196.27586206896552
1059,1059,105,1,100,100,0.65,0.9,6457,1,73,8845.205479452055,-196.64624808575803
1060,1060,106,32,100,100,0.65,0.0,17,7,6499,0.261578704416064,99.21731123388582
1061,1061,106,41,100,100,0.65,0.1,701,3,5697,12.304721783394768,67.13035323538605
1062,1062,106,43,100,100,0.65,0.2,1323,4,5154,25.669383003492435,38.72163038443724
1063,1063,106,60,100,100,0.65,0.30000000000000004,2287,3,4307,53.09960529370792,-4.049135577797998
1064,1064,106,60,100,100,0.65,0.4,4838,11,1577,306.7850348763475,-126.25097427903351
1065,1065,106,14,100,100,0.65,0.5,6200,3,336,1845.2380952380952,-184.57772337821297
1066,1066,106,12,100,100,0.65,0.6000000000000001,6271,2,202,3104.4554455445545,-190.63803491425924
1067,1067,106,3,100,100,0.65,0.7000000000000001,6368,2,96,6633.333333333333,-195.54455445544554
1068,1068,106,2,100,100,0.65,0.8,6414,2,95,6751.578947368421,-195.62144722691656
1069,1069,106,1,100,100,0.65,0.9,6474,1,61,10613.11475409836,-197.19969395562356
1070,1070,107,33,100,100,0.65,0.0,0,3,6456,0.0,100.0
1071,1071,107,37,100,100,0.65,0.1,637,5,5790,11.001727115716752,70.26606503812043
1072,1072,107,45,100,100,0.65,0.2,1442,2,5172,27.880897138437742,34.59328696703961
1073,1073,107,60,100,100,0.65,0.30000000000000004,2565,1,3999,64.14103525881471,-17.23034734917733
1074,1074,107,29,100,100,0.65,0.4,5863,4,616,951.7857142857142,-171.47707979626486
1075,1075,107,15,100,100,0.65,0.5,5925,3,535,1107.4766355140187,-175.1547987616099
1076,1076,107,4,100,100,0.65,0.6000000000000001,6397,1,117,5467.521367521367,-194.611605772183
1077,1077,107,4,100,100,0.65,0.7000000000000001,6328,1,127,4982.67716535433,-194.09759876065067
1078,1078,107,2,100,100,0.65,0.8,6400,1,88,7272.727272727273,-195.93094944512947
1079,1079,107,0,100,100,0.65,0.9,6375,60,0,100.0,-200.0
1080,1080,108,34,100,100,0.65,0.0,4,4,6436,0.06215040397762585,99.81366459627328
1081,1081,108,41,100,100,0.65,0.1,668,1,5765,11.587163920208154,68.84812684595056
1082,1082,108,49,100,100,0.65,0.2,1369,4,5149,26.587686929500876,36.9898741945382
1083,1083,108,57,100,100,0.65,0.30000000000000004,2257,2,4304,52.43959107806692,-3.2007315957933242
1084,1084,108,51,100,100,0.65,0.4,4930,1,1551,317.85944551901997,-128.20552383891373
1085,1085,108,7,100,100,0.65,0.5,6327,3,148,4275.0,-193.14285714285714
1086,1086,108,14,100,100,0.65,0.6000000000000001,6394,1,160,3996.25,-192.67622825755265
1087,1087,108,3,100,100,0.65,0.7000000000000001,6395,1,94,6803.191489361703,-195.65418400369856
1088,1088,108,3,100,100,0.65,0.8,6398,1,96,6664.583333333333,-195.56513704958422
1089,1089,108,1,100,100,0.65,0.9,6335,1,67,9455.223880597016,-196.86035613870666
1090,1090,109,35,100,100,0.65,0.0,9,1,6467,0.13916808411937528,99.58307597282273
1091,1091,109,41,100,100,0.65,0.1,598,4,5867,10.192602693028805,72.25058004640371
1092,1092,109,45,100,100,0.65,0.2,1362,1,5102,26.695413563308506,36.788366336633665
1093,1093,109,51,100,100,0.65,0.30000000000000004,2449,1,4034,60.70897372335151,-13.327163350300786
1094,1094,109,16,100,100,0.65,0.4,6118,1,405,1510.617283950617,-181.3736011037866
1095,1095,109,18,100,100,0.65,0.5,6232,1,284,2194.3661971830984,-186.9244935543278
1096,1096,109,13,100,100,0.65,0.6000000000000001,6354,1,191,3326.7015706806283,-191.24522536287242
1097,1097,109,3,100,100,0.65,0.7000000000000001,6446,2,113,5704.424778761062,-194.83152919652386
1098,1098,109,3,100,100,0.65,0.8,6412,1,90,7124.444444444444,-195.84743155952015
1099,1099,109,1,100,100,0.65,0.9,6468,1,69,9373.91304347826,-196.83340982101882
1100,1100,110,33,100,100,0.65,0.0,10,7,6527,0.1532097441397273,99.54107388710418
1101,1101,110,37,100,100,0.65,0.1,675,9,5836,11.56614119259767,68.89878666871448
1102,1102,110,43,100,100,0.65,0.2,1286,9,5210,24.683301343570058,40.60960591133005
1103,1103,110,51,100,100,0.65,0.30000000000000004,2150,2,4343,49.504950495049506,0.6622516556291391
1104,1104,110,14,100,100,0.65,0.4,5978,2,518,1154.054054054054,-176.07758620689654
1105,1105,110,4,100,100,0.65,0.5,6277,4,200,3138.5,-190.7364520611394
1106,1106,110,4,100,100,0.65,0.6000000000000001,6377,2,119,5358.823529411765,-194.5043103448276
1107,1107,110,2,100,100,0.65,0.7000000000000001,6389,5,93,6869.89247311828,-195.6957729095958
1108,1108,110,2,100,100,0.65,0.8,6417,2,82,7825.60975609756,-196.21480227727344
1109,1109,110,1,100,100,0.65,0.9,6461,1,65,9940.0,-197.01195219123505
1110,1110,111,34,100,100,0.65,0.0,3,1,6489,0.04623208506703652,99.86136783733826
1111,1111,111,37,100,100,0.65,0.1,647,1,5854,11.052271950802869,70.14305491462852
1112,1112,111,47,100,100,0.65,0.2,1353,1,5126,26.394849785407725,37.351443123938886
1113,1113,111,60,100,100,0.65,0.30000000000000004,2361,12,4125,57.23636363636364,-9.204440333024976
1114,1114,111,12,100,100,0.65,0.4,5965,4,523,1140.5353728489483,-175.81689272503084
1115,1115,111,5,100,100,0.65,0.5,6333,4,188,3368.617021276596,-191.351019782242
1116,1116,111,4,100,100,0.65,0.6000000000000001,6318,2,138,4578.260869565217,-193.58736059479554
1117,1117,111,2,100,100,0.65,0.7000000000000001,6405,2,89,7196.6292134831465,-195.88851247305206
1118,1118,111,3,100,100,0.65,0.8,6483,1,99,6548.484848484848,-195.48769371011852
1119,1119,111,0,100,100,0.65,0.9,6389,67,0,100.0,-200.0
1120,1120,112,32,100,100,0.65,0.0,1,1,6503,0.015377518068583732,99.9538745387454
1121,1121,112,42,100,100,0.65,0.1,726,1,5747,12.632677918914217,66.35254132550594
1122,1122,112,55,100,100,0.65,0.2,1357,1,5189,26.15147427249952,37.809349220898255
1123,1123,112,53,100,100,0.65,0.30000000000000004,2174,4,4370,49.74828375286041,0.3361858190709046
1124,1124,112,60,100,100,0.65,0.4,5150,3,1238,415.99353796445877,-141.8597370068879
1125,1125,112,16,100,100,0.65,0.5,6213,1,315,1972.3809523809525,-185.52389705882354
1126,1126,112,2,100,100,0.65,0.6000000000000001,6361,7,121,5257.024793388429,-194.39987658130207
1127,1127,112,4,100,100,0.65,0.7000000000000001,6369,1,108,5897.222222222222,-194.99768411301528
1128,1128,112,2,100,100,0.65,0.8,6468,2,66,9800.0,-196.96969696969697
1129,1129,112,1,100,100,0.65,0.9,6411,4,63,10176.190476190475,-197.08063021316033
1130,1130,113,36,100,100,0.65,0.0,1,3,6449,0.015506280043417583,99.95348837209302
1131,1131,113,38,100,100,0.65,0.1,657,3,5851,11.22884976927021,69.71419791026429
1132,1132,113,48,100,100,0.65,0.2,1383,2,5104,27.096394984326018,36.041313396022815
1133,1133,113,60,100,100,0.65,0.30000000000000004,2294,2,4121,55.66610046105315,-7.2798129384255645
1134,1134,113,23,100,100,0.65,0.4,5767,2,676,853.1065088757396,-168.5239795126494
1135,1135,113,8,100,100,0.65,0.5,6263,1,208,3011.0576923076924,-190.3569772832638
1136,1136,113,18,100,100,0.65,0.6000000000000001,6243,1,236,2645.338983050847,-189.07238771415342
1137,1137,113,3,100,100,0.65,0.7000000000000001,6392,1,109,5864.220183486238,-194.97000461467465
1138,1138,113,3,100,100,0.65,0.8,6400,1,79,8101.265822784811,-196.34202809075475
1139,1139,113,1,100,100,0.65,0.9,6446,1,64,10071.875,-197.05069124423963
1140,1140,114,33,100,100,0.65,0.0,1,1,6467,0.015463120457708365,99.95361781076066
1141,1141,114,39,100,100,0.65,0.1,655,5,5799,11.2950508708398,69.55376510691045
1142,1142,114,46,100,100,0.65,0.2,1352,20,5173,26.135704620143052,37.839080459770116
1143,1143,114,56,100,100,0.65,0.30000000000000004,2218,1,4388,50.546946216955334,-0.7266121707538601
1144,1144,114,36,100,100,0.65,0.4,5547,6,960,577.8125,-155.73997233748273
1145,1145,114,27,100,100,0.65,0.5,6220,1,335,1856.7164179104477,-184.66819221967964
1146,1146,114,6,100,100,0.65,0.6000000000000001,6361,1,140,4543.571428571428,-193.5394554683895
1147,1147,114,5,100,100,0.65,0.7000000000000001,6451,3,118,5466.949152542373,-194.61105191048867
1148,1148,114,3,100,100,0.65,0.8,6456,1,90,7173.333333333333,-195.87534372135656
1149,1149,114,1,100,100,0.65,0.9,6375,2,71,8978.87323943662,-196.6956251939187
1150,1150,115,32,100,100,0.65,0.0,2,9,6479,0.03086896125945362,99.907421694183
1151,1151,115,37,100,100,0.65,0.1,667,4,5839,11.423188902209283,69.24377497694437
1152,1152,115,48,100,100,0.65,0.2,1404,1,5097,27.545615067686875,35.20996769727734
1153,1153,115,57,100,100,0.65,0.30000000000000004,2036,3,4482,45.42614904060687,6.290273089904878
1154,1154,115,60,100,100,0.65,0.4,4703,15,1649,285.203153426319,-122.11901763224182
1155,1155,115,10,100,100,0.65,0.5,6323,1,190,3327.894736842105,-191.24827268539843
1156,1156,115,4,100,100,0.65,0.6000000000000001,6408,2,116,5524.137931034483,-194.66584917228693
1157,1157,115,3,100,100,0.65,0.7000000000000001,6295,1,116,5426.724137931034,-194.57182966775855
1158,1158,115,2,100,100,0.65,0.8,6361,1,78,8155.128205128206,-196.3658953253611
1159,1159,115,1,100,100,0.65,0.9,6457,4,57,11328.070175438595,-197.3748848633712
1160,1160,116,36,100,100,0.65,0.0,4,1,6509,0.06145337225380243,99.81575310916628
1161,1161,116,39,100,100,0.65,0.1,656,1,5814,11.28310973512212,69.58268933539414
1162,1162,116,47,100,100,0.65,0.2,1429,1,5085,28.102261553588985,34.187902978200796
1163,1163,116,54,100,100,0.65,0.30000000000000004,2708,5,3774,71.7541070482247,-25.331687750694233
1164,1164,116,60,100,100,0.65,0.4,4549,2,1979,229.86356745831227,-109.05330882352942
1165,1165,116,6,100,100,0.65,0.5,6344,2,153,4146.40522875817,-192.93520086193627
1166,1166,116,7,100,100,0.65,0.6000000000000001,6332,2,163,3884.662576687116,-192.47113163972287
1167,1167,116,3,100,100,0.65,0.7000000000000001,6371,1,87,7322.9885057471265,-195.9585010839269
1168,1168,116,2,100,100,0.65,0.8,6317,3,84,7520.2380952380945,-196.06311513825966
1169,1169,116,1,100,100,0.65,0.9,6505,5,73,8910.95890410959,-196.67072058376408
1170,1170,117,33,100,100,0.65,0.0,10,3,6493,0.15401201293700909,99.53867445794249
1171,1171,117,37,100,100,0.65,0.1,627,2,5834,10.747343160781625,70.88685961925398
1172,1172,117,51,100,100,0.65,0.2,1302,4,5108,25.489428347689895,39.06396255850234
1173,1173,117,50,100,100,0.65,0.30000000000000004,2130,3,4362,48.830811554332875,1.5711645101663587
1174,1174,117,35,100,100,0.65,0.4,5519,3,1015,543.743842364532,-153.39761248852156
1175,1175,117,9,100,100,0.65,0.5,6208,4,267,2325.0936329588017,-187.62934362934362
1176,1176,117,7,100,100,0.65,0.6000000000000001,6369,1,143,4453.846153846154,-193.41216216216216
1177,1177,117,4,100,100,0.65,0.7000000000000001,6460,3,116,5568.9655172413795,-194.7080291970803
1178,1178,117,2,100,100,0.65,0.8,6495,2,72,9020.833333333332,-196.71082686158064
1179,1179,117,1,100,100,0.65,0.9,6482,2,77,8418.181818181818,-196.47812166488794
1180,1180,118,35,100,100,0.65,0.0,15,5,6405,0.234192037470726,99.29906542056075
1181,1181,118,37,100,100,0.65,0.1,640,3,5867,10.908471109596046,70.49331489165515
1182,1182,118,46,100,100,0.65,0.2,1336,1,5059,26.40838110298478,37.32603596559812
1183,1183,118,60,100,100,0.65,0.30000000000000004,2098,1,4412,47.552130553037166,3.317972350230415
1184,1184,118,58,100,100,0.65,0.4,5001,1,1403,356.45046329294365,-134.2754528419738
1185,1185,118,18,100,100,0.65,0.5,6117,1,319,1917.554858934169,-185.130515848353
1186,1186,118,3,100,100,0.65,0.6000000000000001,6394,3,111,5760.360360360361,-194.88086087624902
1187,1187,118,3,100,100,0.65,0.7000000000000001,6435,2,92,6994.565217391305,-195.77141106174352
1188,1188,118,1,100,100,0.65,0.8,6406,4,72,8897.222222222223,-196.66563754245138
1189,1189,118,2,100,100,0.65,0.9,6404,1,70,9148.571428571428,-196.75625579240037
1190,1190,119,32,100,100,0.65,0.0,7,3,6449,0.10854396030392309,99.67472118959108
1191,1191,119,39,100,100,0.65,0.1,697,4,5751,12.119631368457659,67.5713399503722
1192,1192,119,49,100,100,0.65,0.2,1397,1,5131,27.226661469499124,35.799632352941174
1193,1193,119,60,100,100,0.65,0.30000000000000004,2462,3,4064,60.580708661417326,-13.178057002758198
1194,1194,119,16,100,100,0.65,0.4,6034,1,518,1164.864864864865,-176.28205128205127
1195,1195,119,12,100,100,0.65,0.5,6160,1,317,1943.2176656151419,-185.31727651690596
1196,1196,119,4,100,100,0.65,0.6000000000000001,6403,2,123,5205.6910569105685,-194.34569414649096
